date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
06-04-2009,NA,49.0333,-12.55,Hijacked,Gulf of Aden,MDG,MDG,12.2695807,48.94581139,-12.47991302,NA,Malaspina Castle,NA,Steaming,mappingpiracy
06-04-2009,NA,55.4167,-1.85,Hijacked,"About 630NM SE of Mogadishu, Somalia",SYC,SYC,216.3356677,55.65967858,-3.791110935,NA,Win Far 161,NA,Steaming,mappingpiracy
07-04-2009,NA,105.4304,5.7625,Hijacked,"En route Singapore to Vietnam, South China Sea",MYS,MYS,243.8500221,103.4480087,4.806545315,NA,Prospaq T1 & Prospaq B1,NA,Steaming,mappingpiracy
07-04-2009,NA,54.5167,6.45,Hijacked,Off Somalia,SOM,NA,517.2939211,50.63363692,9.073187567,NA,Maersk Alabama,NA,Steaming,mappingpiracy
08-04-2009,NA,-77.1667,3.825,Boarding,"Buenaventura No.5 Anchorage, Colombia",COL,COL,2.203796908,-77.15038001,3.813666083,NA,Genco Charger,NA,Anchored,mappingpiracy
09-04-2009,NA,49.155,13.1283,Attempted,Gulf of Aden,YEM,YEM,112.8018791,48.69581139,14.04360586,NA,Calm Seas,NA,Steaming,mappingpiracy
09-04-2009,NA,51.4833,14.1333,Attempted,Gulf of Aden,YEM,YEM,120.462005,51.26880944,15.20180899,NA,Ryu Gyong,NA,Steaming,mappingpiracy
09-04-2009,NA,39.3343,-6.7475,Boarding,"Dar Es Salaam Anchorage, Tanzania",TZA,TZA,5.594532919,39.28443444,-6.756117446,NA,Ludwig Schulte,NA,Anchored,mappingpiracy
10-04-2009,NA,49.1833,11.2833,Hijacked,"In the vicinity of Ras Kampomi, Off Bossaso, Gulf of Aden",SOM,SOM,6.426665603,49.23959395,11.30027904,NA,Momtaz 1,NA,Steaming,mappingpiracy
10-04-2009,NA,49.1833,11.2833,Hijacked,"In the vicinity of Ras Kampomi, Off Bossaso, Gulf of Aden",SOM,SOM,6.426665603,49.23959395,11.30027904,NA,Samarah Ahmed,NA,Steaming,mappingpiracy
11-04-2009,NA,46.3167,12.4,Hijacked,Gulf of Aden,YEM,YEM,112.1306127,46.31299889,13.41356029,NA,Buccaneer,NA,Steaming,mappingpiracy
11-04-2009,NA,51.7383,0.3033,Attempted,330NM Off Somalia,SOM,NA,620.270776,47.48926843,3.936346747,NA,DAL Madagascar,NA,Steaming,mappingpiracy
11-04-2009,NA,46.3933,12.2667,Attempted,Gulf of Aden,YEM,YEM,127.1752846,46.31299889,13.41356029,NA,Anatolia,NA,Steaming,mappingpiracy
12-04-2009,NA,120.885,14.6033,Boarding,"MICT Pilot Boarding Ground, Manila North Harbour, Philippines",PHL,PHL,7.103394583,120.9502059,14.61277904,NA,Olympian Racer,NA,Steaming,mappingpiracy
12-04-2009,NA,48.8167,13.05,Attempted,Gulf of Aden,YEM,YEM,110.4993741,48.46876061,13.98895905,NA,Panamax Anna,NA,Steaming,mappingpiracy
